"","Data","Trait","Fold","k","Env","Top_percentage_to_select","Line","Observed","Predicted","Line.1","Observed.1","Predicted.1","Line.2","Observed.2","Predicted.2"
"120","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG3027",6.62848481742947,0,"ICG3027",5.63195357094146,0,"ICG3027",5.63195357094146,1
"121","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV00350",10.0161248812425,10.0161248812425,"ICGV00350",11.3577859810615,10.0161248812425,"ICGV00350",11.3577859810615,0
"122","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG2857",8.9218484088697,0,"ICG2857",6.36491023464344,0,"ICG2857",6.36491023464344,0
"123","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG2773",6.68662198643962,0,"ICG2773",4.19555399762265,0,"ICG2773",4.19555399762265,0
"124","Groundnut_AL","PYPP",2,1,NA,0.2,"TKG19A",8.19376800505045,0,"TKG19A",7.75357855906328,0,"TKG19A",7.75357855906328,1
"125","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV02194",9.712037175164,0,"ICGV02194",7.97241775300087,0,"ICGV02194",7.97241775300087,0
"126","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV05163",12.9841513043391,12.9841513043391,"ICGV05163",16.790983191846,12.9841513043391,"ICGV05163",16.790983191846,0
"127","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV95070",10.9866100826241,10.9866100826241,"ICGV95070",9.63471290649868,10.9866100826241,"ICGV95070",9.63471290649868,0
"128","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV05036",13.2485857805912,0,"ICGV05036",13.3843817295816,0,"ICGV05036",13.3843817295816,0
"129","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV01274",13.2961379668435,0,"ICGV01274",13.5437230745829,0,"ICGV01274",13.5437230745829,0
"130","Groundnut_AL","PYPP",3,1,NA,0.2,"CS39",8.95669412009994,8.95669412009994,"CS39",11.7923319864604,8.95669412009994,"CS39",11.7923319864604,0
"131","Groundnut_AL","PYPP",3,1,NA,0.2,"TMV2NLM",8.77380140082565,0,"TMV2NLM",8.67873416046319,0,"TMV2NLM",8.67873416046319,1
"132","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV97183",10.0799564190082,0,"ICGV97183",8.56428351416784,0,"ICGV97183",8.56428351416784,0
"133","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV04124",12.8461048234191,12.8461048234191,"ICGV04124",9.73596486845558,12.8461048234191,"ICGV04124",9.73596486845558,0
"134","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV02446",11.2320384964575,0,"ICGV02446",9.61670294574777,0,"ICGV02446",9.61670294574777,1
"135","Groundnut_AL","PYPP",3,1,NA,0.2,"ICG11088",8.63438770908166,0,"ICG11088",8.30760498786134,0,"ICG11088",8.30760498786134,0
"136","Groundnut_AL","PYPP",3,1,NA,0.2,"ICG6646",8.24118084675515,0,"ICG6646",7.81803163195164,0,"ICG6646",7.81803163195164,1
"137","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV01232",9.57605933197146,0,"ICGV01232",12.8082235970193,0,"ICGV01232",12.8082235970193,0
"138","Groundnut_AL","PYPP",3,1,NA,0.2,"CSMG84-1",8.54674035774329,0,"CSMG84-1",8.92915813537024,0,"CSMG84-1",8.92915813537024,1
"139","Groundnut_AL","PYPP",3,1,NA,0.2,"ICG8517",7.50898248099372,0,"ICG8517",6.79085976332649,0,"ICG8517",6.79085976332649,0
"140","Groundnut_AL","PYPP",3,1,NA,0.2,"TPG41",8.82315173939708,0,"TPG41",8.94818824802407,0,"TPG41",8.94818824802407,0
"141","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV02323",13.6140828634562,13.6140828634562,"ICGV02323",16.2200563135778,13.6140828634562,"ICGV02323",16.2200563135778,0
"142","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV01263",10.7647901110253,0,"ICGV01263",14.4415633904774,0,"ICGV01263",14.4415633904774,0
"143","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV93920",9.4607661120144,0,"ICGV93920",10.5053984555402,0,"ICGV93920",10.5053984555402,0
"144","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV97165",8.2875517008403,0,"ICGV97165",6.49655512339306,0,"ICGV97165",6.49655512339306,0
"145","Groundnut_AL","PYPP",3,1,NA,0.2,"27×49-16",9.60187703978891,0,"27×49-16",8.05674436317513,0,"27×49-16",8.05674436317513,0
